col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111,col_112,col_113,col_114,col_115,col_116,col_117,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169,col_170,col_171,col_172,col_173,col_174,col_175,col_176,col_177,col_178,col_179,col_180,col_181,col_182,col_183,col_184,col_185,col_186,col_187,col_188,col_189,col_190,col_191,col_192,col_193,col_194,col_195,col_196,col_197,col_198,col_199,col_200,col_201,col_202,col_203,col_204,col_205,col_206,col_207,col_208,col_209,col_210,col_211,col_212,col_213,col_214,col_215,col_216,col_217,col_218,col_219,col_220,col_221,col_222,col_223,col_224,col_225,col_226,col_227,col_228,col_229,col_230,col_231,col_232,col_233,col_234,col_235,col_236,col_237,col_238,col_239,col_240,col_241,col_242,col_243,col_244,col_245,col_246,col_247,col_248,col_249,col_250,col_251,col_252,col_253,col_254,col_255,label
-0.000364,0.000198,-0.001091,1.9e-05,-0.000616,-0.002571,-0.003605,0.000687,-0.00061,-7.4e-05,5.9e-05,0.000824,-0.004829,0.00075,0.000313,-0.000517,0.004976,-0.000195,0.00156,1.9e-05,-0.000433,0.000835,-0.000473,-0.014719,-0.005224,-1.7e-05,-0.002468,0.000889,0.001188,0.000273,-0.01009,0.000715,-0.001139,-0.000446,0.000423,-0.013662,-0.001661,0.001816,-0.001274,-0.000162,0.000526,-0.000389,-0.002056,-0.007238,-0.000885,4.6e-05,0.000109,0.000444,0.016718,-0.005133,-6.7e-05,7.1e-05,-8e-06,-0.000174,-0.009338,0.01726,0.003819,0.001038,-0.001381,-0.000158,-0.010403,-0.005241,0.003391,-0.001486,-0.000118,0.000998,2.5e-05,-0.004805,5e-05,-0.000755,-0.000574,-0.014996,-0.001122,-0.005211,0.001146,0.001291,-0.000292,-0.000288,-0.00028,-0.000282,0.000536,-0.002184,0.000669,0.000126,0.000427,-0.000849,0.00897,-0.003363,0.001621,6.1e-05,-0.000134,0.001089,-0.001345,0.016348,-0.002598,-0.000694,-0.001806,-0.000109,0.001598,-0.002974,0.001402,-0.000525,0.006538,0.000751,-0.00053,0.021042,-0.005974,-0.000879,0.000223,0.007919,0.000586,0.005798,-0.001015,0.005838,-0.000793,-0.001318,0.000303,-0.001225,0.001701,-0.002167,-0.001736,-0.003044,-0.001286,0.00017,0.00691,0.003736,-0.000124,0.000414,-0.000635,2.3e-05,0.001608,0.001146,-0.001488,0.000137,0.000221,-0.001165,0.011652,0.001629,-0.002899,0.005901,0.000143,-0.000507,-0.003599,-0.001448,0.002228,-2.5e-05,0.001022,0.000196,-3.1e-05,0.00812,-0.00103,-0.000431,6e-06,6e-06,-0.000607,-0.006058,-0.001162,0.00054,-0.008917,0.00252,-0.008118,0.000275,-0.000591,-0.001242,-0.000433,0.000107,0.001236,0.000439,-0.000656,0.000257,8.2e-05,-0.000156,0.01774,0.002087,-0.000254,-0.000484,0.007523,-0.003687,-0.000574,-0.00177,-6.1e-05,0.000141,0.000105,-0.009016,-0.005903,-0.001352,0.001373,-0.000841,7.6e-05,-0.008198,-0.000751,0.000374,-0.000866,0.006041,0.001137,0.002281,-0.005806,0.00152,-0.000441,-0.000927,0.000824,-0.010609,-0.000181,-0.000891,-0.000792,5.3e-05,0.001585,-0.017527,-0.000435,0.001066,0.003962,0.002302,-0.00013,-0.00141,0.006296,0.005083,-0.000727,-0.000168,0.000593,-0.00038,0.003824,-0.0002,-0.003401,-1.7e-05,-3.1e-05,-0.000826,0.033119,0.000456,-0.002914,-0.000181,0.000206,-0.000452,-0.003447,0.002777,0.002855,0.004436,0.001291,0.000778,-0.00602,0.000746,0.001829,0.013319,-0.004231,-0.00145,0.000525,0.021755,0.001719,-0.000391,0.001059,-0.00242,-0.001329,0.004177,-0.003105,0.000891,-0.000196,-0.000826,jalan
-0.000134,0.001089,-0.001345,0.016348,-0.002598,-0.000694,-0.001806,-0.000109,0.001598,-0.002974,0.001402,-0.000525,0.006538,0.000751,-0.00053,0.021042,-0.005974,-0.000879,0.000223,0.007919,0.000586,0.005798,-0.001015,0.005838,-0.000793,-0.001318,0.000303,-0.001225,0.001701,-0.002167,-0.001736,-0.003044,-0.001286,0.00017,0.00691,0.003736,-0.000124,0.000414,-0.000635,2.3e-05,0.001608,0.001146,-0.001488,0.000137,0.000221,-0.001165,0.011652,0.001629,-0.002899,0.005901,0.000143,-0.000507,-0.003599,-0.001448,0.002228,-2.5e-05,0.001022,0.000196,-3.1e-05,0.00812,-0.00103,-0.000431,6e-06,6e-06,-0.000607,-0.006058,-0.001162,0.00054,-0.008917,0.00252,-0.008118,0.000275,-0.000591,-0.001242,-0.000433,0.000107,0.001236,0.000439,-0.000656,0.000257,8.2e-05,-0.000156,0.01774,0.002087,-0.000254,-0.000484,0.007523,-0.003687,-0.000574,-0.00177,-6.1e-05,0.000141,0.000105,-0.009016,-0.005903,-0.001352,0.001373,-0.000841,7.6e-05,-0.008198,-0.000751,0.000374,-0.000866,0.006041,0.001137,0.002281,-0.005806,0.00152,-0.000441,-0.000927,0.000824,-0.010609,-0.000181,-0.000891,-0.000792,5.3e-05,0.001585,-0.017527,-0.000435,0.001066,0.003962,0.002302,-0.00013,-0.00141,0.006296,0.005083,-0.000727,-0.000168,0.000593,-0.00038,0.003824,-0.0002,-0.003401,-1.7e-05,-3.1e-05,-0.000826,0.033119,0.000456,-0.002914,-0.000181,0.000206,-0.000452,-0.003447,0.002777,0.002855,0.004436,0.001291,0.000778,-0.00602,0.000746,0.001829,0.013319,-0.004231,-0.00145,0.000525,0.021755,0.001719,-0.000391,0.001059,-0.00242,-0.001329,0.004177,-0.003105,0.000891,-0.000196,-0.000826,0.000345,0.000931,-0.007504,0.000856,-0.001598,0.007475,-0.001236,-0.0012,-0.011631,-0.000509,-0.000706,0.00032,-0.001913,0.001143,0.002913,-0.00013,0.002911,0.000479,-0.000391,-0.000134,-6.5e-05,0.017862,-0.001024,0.000715,-0.000217,-5.5e-05,9.5e-05,-0.000891,-0.001436,0.000374,-0.000189,-0.000675,-0.001945,0.001764,-0.002169,0.001381,-0.00099,-0.000109,0.001863,0.000618,-0.005226,-0.002127,-0.000586,0.000492,-0.000198,-0.000351,0.001814,-0.002033,-0.000368,-0.000698,0.000248,-0.000225,0.015537,-0.001213,-0.000574,-0.004158,-0.001326,-0.000622,0.001846,-0.002222,0.000168,-0.000811,-0.017925,0.000399,-0.001602,0.004755,-0.000937,0.001932,0.000462,0.000637,0.000235,0.00407,-0.004416,0.000397,-0.000456,2.1e-05,1.7e-05,-0.004877,0.006823,-0.000284,0.000509,-0.000641,-0.000517,0.003189,-0.004477,0.01058,0.001791,-2.9e-05,0.001589,-0.00197,jalan
-6.1e-05,0.000141,0.000105,-0.009016,-0.005903,-0.001352,0.001373,-0.000841,7.6e-05,-0.008198,-0.000751,0.000374,-0.000866,0.006041,0.001137,0.002281,-0.005806,0.00152,-0.000441,-0.000927,0.000824,-0.010609,-0.000181,-0.000891,-0.000792,5.3e-05,0.001585,-0.017527,-0.000435,0.001066,0.003962,0.002302,-0.00013,-0.00141,0.006296,0.005083,-0.000727,-0.000168,0.000593,-0.00038,0.003824,-0.0002,-0.003401,-1.7e-05,-3.1e-05,-0.000826,0.033119,0.000456,-0.002914,-0.000181,0.000206,-0.000452,-0.003447,0.002777,0.002855,0.004436,0.001291,0.000778,-0.00602,0.000746,0.001829,0.013319,-0.004231,-0.00145,0.000525,0.021755,0.001719,-0.000391,0.001059,-0.00242,-0.001329,0.004177,-0.003105,0.000891,-0.000196,-0.000826,0.000345,0.000931,-0.007504,0.000856,-0.001598,0.007475,-0.001236,-0.0012,-0.011631,-0.000509,-0.000706,0.00032,-0.001913,0.001143,0.002913,-0.00013,0.002911,0.000479,-0.000391,-0.000134,-6.5e-05,0.017862,-0.001024,0.000715,-0.000217,-5.5e-05,9.5e-05,-0.000891,-0.001436,0.000374,-0.000189,-0.000675,-0.001945,0.001764,-0.002169,0.001381,-0.00099,-0.000109,0.001863,0.000618,-0.005226,-0.002127,-0.000586,0.000492,-0.000198,-0.000351,0.001814,-0.002033,-0.000368,-0.000698,0.000248,-0.000225,0.015537,-0.001213,-0.000574,-0.004158,-0.001326,-0.000622,0.001846,-0.002222,0.000168,-0.000811,-0.017925,0.000399,-0.001602,0.004755,-0.000937,0.001932,0.000462,0.000637,0.000235,0.00407,-0.004416,0.000397,-0.000456,2.1e-05,1.7e-05,-0.004877,0.006823,-0.000284,0.000509,-0.000641,-0.000517,0.003189,-0.004477,0.01058,0.001791,-2.9e-05,0.001589,-0.00197,0.005466,-0.000832,-0.000731,-0.00074,-0.000301,-0.001186,0.018049,0.001108,-1e-05,4.4e-05,0.001366,0.000542,-0.004816,-0.001221,0.002689,-0.000469,-0.000605,0.002468,0.009542,0.001326,0.000521,-0.000555,-0.000414,-0.000359,0.000299,0.002447,-0.002054,0.000332,-0.000605,9.7e-05,-0.000248,-0.002262,-0.00074,-0.000641,0.000467,-0.000443,0.000168,-7.4e-05,-0.002213,-0.001999,0.003004,8e-05,-0.000118,-0.000452,-0.005394,-0.00141,0.006166,0.000267,-0.000916,-0.001045,-0.00042,0.001099,-0.000504,-0.001221,0.002687,0.001741,-9.5e-05,0.013811,0.001072,-0.000261,0.00139,-0.000536,0.000107,-0.000544,-2e-06,-0.005653,-0.001871,-0.001175,-0.000671,-0.00091,-5.9e-05,0.002138,-0.000303,0.000132,0.000206,0.000883,0.000875,-0.006067,-0.000635,-0.001383,-0.001287,0.002012,0.000639,0.005655,-0.000822,-0.000475,0.002493,-0.001238,-0.000797,-0.000229,jalan
0.002913,-0.00013,0.002911,0.000479,-0.000391,-0.000134,-6.5e-05,0.017862,-0.001024,0.000715,-0.000217,-5.5e-05,9.5e-05,-0.000891,-0.001436,0.000374,-0.000189,-0.000675,-0.001945,0.001764,-0.002169,0.001381,-0.00099,-0.000109,0.001863,0.000618,-0.005226,-0.002127,-0.000586,0.000492,-0.000198,-0.000351,0.001814,-0.002033,-0.000368,-0.000698,0.000248,-0.000225,0.015537,-0.001213,-0.000574,-0.004158,-0.001326,-0.000622,0.001846,-0.002222,0.000168,-0.000811,-0.017925,0.000399,-0.001602,0.004755,-0.000937,0.001932,0.000462,0.000637,0.000235,0.00407,-0.004416,0.000397,-0.000456,2.1e-05,1.7e-05,-0.004877,0.006823,-0.000284,0.000509,-0.000641,-0.000517,0.003189,-0.004477,0.01058,0.001791,-2.9e-05,0.001589,-0.00197,0.005466,-0.000832,-0.000731,-0.00074,-0.000301,-0.001186,0.018049,0.001108,-1e-05,4.4e-05,0.001366,0.000542,-0.004816,-0.001221,0.002689,-0.000469,-0.000605,0.002468,0.009542,0.001326,0.000521,-0.000555,-0.000414,-0.000359,0.000299,0.002447,-0.002054,0.000332,-0.000605,9.7e-05,-0.000248,-0.002262,-0.00074,-0.000641,0.000467,-0.000443,0.000168,-7.4e-05,-0.002213,-0.001999,0.003004,8e-05,-0.000118,-0.000452,-0.005394,-0.00141,0.006166,0.000267,-0.000916,-0.001045,-0.00042,0.001099,-0.000504,-0.001221,0.002687,0.001741,-9.5e-05,0.013811,0.001072,-0.000261,0.00139,-0.000536,0.000107,-0.000544,-2e-06,-0.005653,-0.001871,-0.001175,-0.000671,-0.00091,-5.9e-05,0.002138,-0.000303,0.000132,0.000206,0.000883,0.000875,-0.006067,-0.000635,-0.001383,-0.001287,0.002012,0.000639,0.005655,-0.000822,-0.000475,0.002493,-0.001238,-0.000797,-0.000229,-0.001728,-0.001036,-1e-05,-0.000463,0.001032,0.003195,0.007145,-0.006882,0.000389,-0.001814,-0.000299,0.041164,-0.005007,-0.004471,0.001053,0.00095,-0.001369,-0.00102,-9.7e-05,0.003618,-0.001642,0.001144,-0.000372,-0.000633,-0.000378,0.014603,-0.010204,0.002357,-0.000439,0.000175,0.000723,-0.005033,-0.005243,-0.000233,-0.000151,0.000473,-0.000639,0.00671,0.005299,-0.000324,0.020409,-0.001938,-0.000217,-0.018038,0.004147,0.000164,0.000919,-0.001457,-0.001986,-0.001022,0.001169,-0.003773,0.00087,0.001062,-0.000195,-0.00045,0.001373,-0.005816,-0.014149,-0.000626,0.000864,0.000393,0.000471,0.000229,0.001389,-0.000847,-5.1e-05,-0.001322,-0.000763,0.001656,-0.003283,-0.00037,-0.000357,9e-05,0.000317,0.000153,0.008089,-0.001627,-0.001888,0.000101,0.000462,-0.000853,-0.000875,0.004553,0.000443,-0.000963,-0.000359,-0.000471,0.000303,0.000227,jalan
0.002689,-0.000469,-0.000605,0.002468,0.009542,0.001326,0.000521,-0.000555,-0.000414,-0.000359,0.000299,0.002447,-0.002054,0.000332,-0.000605,9.7e-05,-0.000248,-0.002262,-0.00074,-0.000641,0.000467,-0.000443,0.000168,-7.4e-05,-0.002213,-0.001999,0.003004,8e-05,-0.000118,-0.000452,-0.005394,-0.00141,0.006166,0.000267,-0.000916,-0.001045,-0.00042,0.001099,-0.000504,-0.001221,0.002687,0.001741,-9.5e-05,0.013811,0.001072,-0.000261,0.00139,-0.000536,0.000107,-0.000544,-2e-06,-0.005653,-0.001871,-0.001175,-0.000671,-0.00091,-5.9e-05,0.002138,-0.000303,0.000132,0.000206,0.000883,0.000875,-0.006067,-0.000635,-0.001383,-0.001287,0.002012,0.000639,0.005655,-0.000822,-0.000475,0.002493,-0.001238,-0.000797,-0.000229,-0.001728,-0.001036,-1e-05,-0.000463,0.001032,0.003195,0.007145,-0.006882,0.000389,-0.001814,-0.000299,0.041164,-0.005007,-0.004471,0.001053,0.00095,-0.001369,-0.00102,-9.7e-05,0.003618,-0.001642,0.001144,-0.000372,-0.000633,-0.000378,0.014603,-0.010204,0.002357,-0.000439,0.000175,0.000723,-0.005033,-0.005243,-0.000233,-0.000151,0.000473,-0.000639,0.00671,0.005299,-0.000324,0.020409,-0.001938,-0.000217,-0.018038,0.004147,0.000164,0.000919,-0.001457,-0.001986,-0.001022,0.001169,-0.003773,0.00087,0.001062,-0.000195,-0.00045,0.001373,-0.005816,-0.014149,-0.000626,0.000864,0.000393,0.000471,0.000229,0.001389,-0.000847,-5.1e-05,-0.001322,-0.000763,0.001656,-0.003283,-0.00037,-0.000357,9e-05,0.000317,0.000153,0.008089,-0.001627,-0.001888,0.000101,0.000462,-0.000853,-0.000875,0.004553,0.000443,-0.000963,-0.000359,-0.000471,0.000303,0.000227,0.004911,-0.000301,2.7e-05,-0.00095,0.000818,-0.000616,0.008049,-0.003384,-0.000645,2.9e-05,-0.000702,-0.000372,-0.006132,-0.001417,-0.001024,0.000296,-1.1e-05,0.000141,0.001389,0.00935,0.001759,-0.001249,-0.000584,-0.000671,-0.000118,0.010277,-0.003302,0.001492,-0.00013,-0.000298,-0.00626,0.000778,-0.00412,-0.000362,0.000759,-0.000381,7.2e-05,-0.000113,0.003267,0.001217,0.001329,0.000942,0.0,0.000681,0.002514,0.001614,0.004381,-0.001446,-0.001057,0.000423,-0.009081,-0.001474,0.001699,-0.000147,-0.001598,-0.00038,-0.003176,-0.002855,0.000389,-0.0002,-0.000114,0.00037,-0.000481,0.013361,0.003252,-0.000549,-0.000631,0.001659,0.000252,0.002842,-0.004225,-0.000219,-0.000792,-0.000172,-0.000708,-0.012352,-0.006268,0.00218,0.000227,-0.000559,0.000305,0.002722,-0.013294,-0.003626,0.001024,0.000225,-0.00046,2.1e-05,0.000113,-0.003185,jalan
0.001053,0.00095,-0.001369,-0.00102,-9.7e-05,0.003618,-0.001642,0.001144,-0.000372,-0.000633,-0.000378,0.014603,-0.010204,0.002357,-0.000439,0.000175,0.000723,-0.005033,-0.005243,-0.000233,-0.000151,0.000473,-0.000639,0.00671,0.005299,-0.000324,0.020409,-0.001938,-0.000217,-0.018038,0.004147,0.000164,0.000919,-0.001457,-0.001986,-0.001022,0.001169,-0.003773,0.00087,0.001062,-0.000195,-0.00045,0.001373,-0.005816,-0.014149,-0.000626,0.000864,0.000393,0.000471,0.000229,0.001389,-0.000847,-5.1e-05,-0.001322,-0.000763,0.001656,-0.003283,-0.00037,-0.000357,9e-05,0.000317,0.000153,0.008089,-0.001627,-0.001888,0.000101,0.000462,-0.000853,-0.000875,0.004553,0.000443,-0.000963,-0.000359,-0.000471,0.000303,0.000227,0.004911,-0.000301,2.7e-05,-0.00095,0.000818,-0.000616,0.008049,-0.003384,-0.000645,2.9e-05,-0.000702,-0.000372,-0.006132,-0.001417,-0.001024,0.000296,-1.1e-05,0.000141,0.001389,0.00935,0.001759,-0.001249,-0.000584,-0.000671,-0.000118,0.010277,-0.003302,0.001492,-0.00013,-0.000298,-0.00626,0.000778,-0.00412,-0.000362,0.000759,-0.000381,7.2e-05,-0.000113,0.003267,0.001217,0.001329,0.000942,0.0,0.000681,0.002514,0.001614,0.004381,-0.001446,-0.001057,0.000423,-0.009081,-0.001474,0.001699,-0.000147,-0.001598,-0.00038,-0.003176,-0.002855,0.000389,-0.0002,-0.000114,0.00037,-0.000481,0.013361,0.003252,-0.000549,-0.000631,0.001659,0.000252,0.002842,-0.004225,-0.000219,-0.000792,-0.000172,-0.000708,-0.012352,-0.006268,0.00218,0.000227,-0.000559,0.000305,0.002722,-0.013294,-0.003626,0.001024,0.000225,-0.00046,2.1e-05,0.000113,-0.003185,0.000387,-0.000759,-0.000399,-0.00053,-0.000456,0.001635,0.000399,0.002964,0.00042,-0.000866,-4e-06,0.000101,0.006514,0.00024,-0.001434,-0.00012,0.000212,-0.000208,-0.000443,0.002064,-2e-06,-0.001522,-0.000822,0.000175,-0.000622,0.00021,-0.002916,0.00104,-0.000542,-0.000656,6.5e-05,0.000256,-0.004414,9.9e-05,0.00054,0.000347,-0.000265,-0.000404,-0.000835,0.00165,0.001093,-0.002008,-0.000946,0.000465,-0.00268,0.004114,0.002293,-0.000652,-0.000187,-0.00037,-0.000345,-0.001698,0.001951,0.001043,0.000294,-0.000828,-5.5e-05,0.002569,0.000353,0.000374,-6.3e-05,-0.000113,-0.000252,-2.9e-05,0.012222,0.000332,0.001511,-0.000467,-0.000559,0.000179,0.006126,-0.001654,-0.000298,0.000313,-0.000204,-0.000483,-0.000845,-0.003567,-0.006519,-0.000372,0.000282,-0.000889,0.00219,0.002426,-0.003359,-0.000311,-8.4e-05,-0.00041,0.001024,-0.007298,jalan
-0.001024,0.000296,-1.1e-05,0.000141,0.001389,0.00935,0.001759,-0.001249,-0.000584,-0.000671,-0.000118,0.010277,-0.003302,0.001492,-0.00013,-0.000298,-0.00626,0.000778,-0.00412,-0.000362,0.000759,-0.000381,7.2e-05,-0.000113,0.003267,0.001217,0.001329,0.000942,0.0,0.000681,0.002514,0.001614,0.004381,-0.001446,-0.001057,0.000423,-0.009081,-0.001474,0.001699,-0.000147,-0.001598,-0.00038,-0.003176,-0.002855,0.000389,-0.0002,-0.000114,0.00037,-0.000481,0.013361,0.003252,-0.000549,-0.000631,0.001659,0.000252,0.002842,-0.004225,-0.000219,-0.000792,-0.000172,-0.000708,-0.012352,-0.006268,0.00218,0.000227,-0.000559,0.000305,0.002722,-0.013294,-0.003626,0.001024,0.000225,-0.00046,2.1e-05,0.000113,-0.003185,0.000387,-0.000759,-0.000399,-0.00053,-0.000456,0.001635,0.000399,0.002964,0.00042,-0.000866,-4e-06,0.000101,0.006514,0.00024,-0.001434,-0.00012,0.000212,-0.000208,-0.000443,0.002064,-2e-06,-0.001522,-0.000822,0.000175,-0.000622,0.00021,-0.002916,0.00104,-0.000542,-0.000656,6.5e-05,0.000256,-0.004414,9.9e-05,0.00054,0.000347,-0.000265,-0.000404,-0.000835,0.00165,0.001093,-0.002008,-0.000946,0.000465,-0.00268,0.004114,0.002293,-0.000652,-0.000187,-0.00037,-0.000345,-0.001698,0.001951,0.001043,0.000294,-0.000828,-5.5e-05,0.002569,0.000353,0.000374,-6.3e-05,-0.000113,-0.000252,-2.9e-05,0.012222,0.000332,0.001511,-0.000467,-0.000559,0.000179,0.006126,-0.001654,-0.000298,0.000313,-0.000204,-0.000483,-0.000845,-0.003567,-0.006519,-0.000372,0.000282,-0.000889,0.00219,0.002426,-0.003359,-0.000311,-8.4e-05,-0.00041,0.001024,-0.007298,0.01063,-0.006136,0.000793,0.000141,0.000587,-0.000872,0.018749,-0.009499,-0.002136,-0.001242,0.000397,0.000383,-0.000448,0.00193,0.00032,-0.001934,-0.001526,-0.000746,1.3e-05,-0.008823,-0.001331,-0.001335,-0.000324,-0.000755,-0.000584,0.00012,0.005798,0.000591,0.00635,5.5e-05,-0.002085,0.001141,-0.008965,-0.002455,-0.001537,0.000713,-0.000372,-0.005238,-0.001905,-0.0044,-0.000984,-0.001072,-0.000103,-0.000551,-9.9e-05,-0.000261,-0.002792,-0.006292,-0.000324,-0.000265,4.2e-05,-0.000244,0.006393,-0.002642,0.000343,-0.000383,0.00058,0.000914,-0.00355,0.006468,0.004734,0.000288,-0.000278,-0.000481,-0.000496,-0.00054,-0.000957,0.000183,-0.001223,-0.000345,-0.000738,-0.000431,-5.5e-05,0.005966,0.000658,-0.000423,-0.000645,-0.000347,0.000137,0.008047,-0.000908,-0.000425,-0.000736,-0.000406,0.000225,0.001678,0.000704,-0.001789,0.013016,0.00074,jalan
-0.001434,-0.00012,0.000212,-0.000208,-0.000443,0.002064,-2e-06,-0.001522,-0.000822,0.000175,-0.000622,0.00021,-0.002916,0.00104,-0.000542,-0.000656,6.5e-05,0.000256,-0.004414,9.9e-05,0.00054,0.000347,-0.000265,-0.000404,-0.000835,0.00165,0.001093,-0.002008,-0.000946,0.000465,-0.00268,0.004114,0.002293,-0.000652,-0.000187,-0.00037,-0.000345,-0.001698,0.001951,0.001043,0.000294,-0.000828,-5.5e-05,0.002569,0.000353,0.000374,-6.3e-05,-0.000113,-0.000252,-2.9e-05,0.012222,0.000332,0.001511,-0.000467,-0.000559,0.000179,0.006126,-0.001654,-0.000298,0.000313,-0.000204,-0.000483,-0.000845,-0.003567,-0.006519,-0.000372,0.000282,-0.000889,0.00219,0.002426,-0.003359,-0.000311,-8.4e-05,-0.00041,0.001024,-0.007298,0.01063,-0.006136,0.000793,0.000141,0.000587,-0.000872,0.018749,-0.009499,-0.002136,-0.001242,0.000397,0.000383,-0.000448,0.00193,0.00032,-0.001934,-0.001526,-0.000746,1.3e-05,-0.008823,-0.001331,-0.001335,-0.000324,-0.000755,-0.000584,0.00012,0.005798,0.000591,0.00635,5.5e-05,-0.002085,0.001141,-0.008965,-0.002455,-0.001537,0.000713,-0.000372,-0.005238,-0.001905,-0.0044,-0.000984,-0.001072,-0.000103,-0.000551,-9.9e-05,-0.000261,-0.002792,-0.006292,-0.000324,-0.000265,4.2e-05,-0.000244,0.006393,-0.002642,0.000343,-0.000383,0.00058,0.000914,-0.00355,0.006468,0.004734,0.000288,-0.000278,-0.000481,-0.000496,-0.00054,-0.000957,0.000183,-0.001223,-0.000345,-0.000738,-0.000431,-5.5e-05,0.005966,0.000658,-0.000423,-0.000645,-0.000347,0.000137,0.008047,-0.000908,-0.000425,-0.000736,-0.000406,0.000225,0.001678,0.000704,-0.001789,0.013016,0.00074,-0.000238,0.000719,0.001179,0.001141,-0.00425,-0.001984,0.000341,-0.000406,-0.00045,0.013355,0.003492,-0.001957,-0.001698,0.000401,0.000202,0.003725,0.0005,0.000799,-0.000757,-0.000647,0.000124,0.000275,-0.000652,0.000546,0.000374,0.000799,0.002298,0.000187,-0.000351,-0.001497,-0.008598,-0.005356,0.000668,-0.001793,-0.130777,0.00606,-0.009245,-0.002552,-7.1e-05,0.000116,-0.000685,0.000668,-0.010635,0.000944,0.004641,-0.000439,-0.00024,0.00012,-0.014822,-0.011227,0.001118,-0.000654,-0.00033,-6.7e-05,0.00753,-0.001637,-0.003403,0.000124,0.000719,0.001251,0.000851,0.001909,-0.001438,-0.000877,-0.000738,-0.005363,-0.022507,0.003933,0.003475,0.001581,-0.000168,0.000483,0.011023,-0.000982,0.001398,0.000313,0.000238,-0.002253,0.003511,-0.001057,0.001678,-0.00034,-0.000431,-0.003933,0.002314,-0.000391,0.000288,-0.001249,0.000505,-0.004833,jalan
